10142	+91569188	1125899906842624	1
10143	+78055442	2361183241434822606848	1
10146	+151150475	17179869184	1
10148	+4228539	162259276829213363391578010288128	1
10150	+97873546	16384	1
10152	+204191961	4096	1
10154	+94541498	17179869184	1
10155	+59054835	16384	1
10159	+40439215	39614081257132168796771975168	1
10160	+98794083	10141204801825835211973625643008	1
10166	+41362546	70368744177664	1
10168	+44665510	134217728	1
10169	+44068293	40564819207303340847894502572032	1
10170	+169922544	18889465931478580854784	1
10171	+4791833	1125899906842624	1
10174	+22408250	4294967296	1
1017	+56359552	10141204801825835211973625643008	1
10179	+114270250	288230376151711744	1
10180	+49976476	67108864	1
10181	+50125340	1073741824	1
1018	+73995986	73786976294838206464	1
101927423	+796510	17179869184	1
101927572	+36504400	4096	1
101928120	+154932946	18014398509481984	1
101929726	+44183687	1024	1
10194	+72922096	9007199254740992	1
10196	+20408075	10141204801825835211973625643008	1
10197	+40984286	38685626227668133590597632	1
10199	+71356443	512	1
10202	+24098323	70368744177664	1
10204	+67879825	8192	1
10206	+50570142	17179869184	1
10207	+62207148	34359738368	1
10208	+31190822	16384	1
10209	+39844126	2361183241434822606848	1
10215	+34397215	8192	1
10216	+186264404	16384	1
10218	+11248345	162259276829213363391578010288128	1
10219	+9101639	4096	1
10220	+56136063	17179869184	1
10221	+126442506	2251799813685248	1
10225	+111259925	131072	1
1022	+68529621	40564819207303340847894502572032	1
10229	+19078077	8192	1
10232	+809918	10141204801825835211973625643008	1
10233	+7012896	1180591620717411303424	1
10238	+61626795	10141204801825835211973625643008	1
10241	+46907349	72057594037927936	1
10244	+127961841	35184372088832	1
10248	+100302675	34359738368	1
10250	+24968821	34359738368	1
10251	+154841225	9007199254740992	1
1025	+130547304	9007199254740992	1
10252	+124317745	2361183241434822606848	1
1026	+36643275	1180591620717411303424	1
10266	+40912211	67108864	1
10267	+238767186	17179869184	1
10269	+40722721	8192	1
1027	+12869203	67108864	1
102723553	+35746778	9007199254740992	1
102724101	+33261136	32	1
102724127	+33261137	32	1
102724265	+69239438	162259276829213363391578010288128	1
102724652	+44588748	65536	1
10272	+675388	8388608	1
10273	+729110	9007199254740992	1
10276	+5453513	2048	1
10277	+10092040	16384	1
10283	+64063744	9007199254740992	1
10284	+21713652	4096	1
10289	+40350172	34359738368	1
10296	+1282638	2417851639229258349412352	1
10297	+1449147	8192	1
10298	+39615419	4	1
10299	+10352750	72057594037927936	1
10300	+57768659	144115188075855872	1
10308	+31884078	32	1
10312	+67805461	9007199254740992	1
10313	+63447921	18889465931478580854784	1
1031	+51434004	38685626227668133590597632	1
10320	+50342971	9007199254740992	1
10322	+73440365	10141204801825835211973625643008	1
10324	+170365211	18889465931478580854784	1
10325	+55743109	8192	1
10331	+17904918	67108864	1
1033	+54862629	8192	1
10336	+698529	162259276829213363391578010288128	1
10342	+100427259	2361183241434822606848	1
10346	+5709816	70368744177664	1
10347	+1039101	17179869184	1
10361	+21880987	17179869184	1
10362	+3571942	8192	1
10363	+77711992	162259276829213363391578010288128	1
10365	+16434636	17179869184	1
10368	+24265873	37778931862957161709568	1
10379	+24629421	2199023255552	1
10381	+89988051	16384	1
10383	+140134710	38685626227668133590597632	1
10384	+26439699	20282409603651670423947251286016	1
10385	+26382381	2417851639229258349412352	1
10390	+111681394	17179869184	1
103910	+3261413	154742504910672534362390528	1
10391	+68809711	576460752303423488	1
10398	+35168886	32768	1
10401	+145574987	8388608	1
10402	+98450689	34359738368	1
10403	+2570509	131072	1
10404	+97656454	16384	1
10406	+44097393	4294967296	1
1040	+85503056	162259276829213363391578010288128	1
10409	+17216300	17179869184	1
10412	+74061815	37778931862957161709568	1
10413	+101981181	70368744177664	1
10425	+48955252	1048576	1
10427	+110353870	70368744177664	1
10430	+36035501	70368744177664	1
1043	+26643410	17179869184	1
10435	+65081288	17179869184	1
10436	+7078943	17179869184	1
10437	+18283589	40564819207303340847894502572032	1
10439	+137978309	162259276829213363391578010288128	1
10440	+201923618	81129638414606681695789005144064	1
1044	+149545343	40564819207303340847894502572032	1
104	+46493729	1125899906842624	1
10450	+40203516	2251799813685248	1
10452	+45393476	4096	1
10454	+39794758	38685626227668133590597632	1
10456	+154244038	162259276829213363391578010288128	1
10457	+23285315	590295810358705651712	1
10458	+79007946	70368744177664	1
10460	+1722216	2048	1
10463	+41991522	2048	1
10464	+73355160	34359738368	1
10465	+43123047	549755813888	1
10467	+100859984	2251799813685248	1
10468	+52775263	16384	1
10471	+33256392	2417851639229258349412352	1
10472	+244211240	72057594037927936	1
10473	+26537571	18889465931478580854784	1
10475	+25961916	281474976710656	1
10477	+181844481	17179869184	1
10479	+135066584	17179869184	1
10480	+32604312	8192	1
10483	+18487397	1048576	1
1048	+42211503	70368744177664	1
10487	+40505254	32768	1
10488	+35731316	36028797018963968	1
104909134	+43697484	39614081257132168796771975168	1
10497	+35160977	8192	1
10498	+10981252	8192	1
10505	+74880354	131072	1
10509	+90727151	1073741824	1
1051	+48806119	18889465931478580854784	1
10520	+58143534	70368744177664	1
10524	+65478472	40564819207303340847894502572032	1
10527	+9405168	16384	1
10528	+2632177	65536	1
10534	+65336929	38685626227668133590597632	1
10535	+12916427	17179869184	1
10536	+6936537	1024	1
105372977	+27582477	18889465931478580854784	1
10538	+75987783	10141204801825835211973625643008	1
10539	+131933655	9007199254740992	1
10541	+100744488	34359738368	1
1054	+33864002	9007199254740992	1
10544	+33758739	72057594037927936	1
10549	+23684644	1048576	1
10550	+69133089	17179869184	1
10552	+98922495	131072	1
10553	+20384458	8192	1
10556	+92630708	131072	1
10557	+15138178	81129638414606681695789005144064	1
10559	+88181642	2251799813685248	1
1056	+135936364	576460752303423488	1
10561	+79114476	281474976710656	1
10562	+53601875	18889465931478580854784	1
10563	+78431906	65536	1
10564	+47537274	9007199254740992	1
10568	+25656760	37778931862957161709568	1
10572	+105218469	1125899906842624	1
10574	+73460363	67108864	1
10576	+69978334	10141204801825835211973625643008	1
10578	+85920413	65536	1
10579	+123747688	2361183241434822606848	1
10581	+307106	79228162514264337593543950336	1
1058	+27007882	73786976294838206464	1
10584	+119963405	5070602400912917605986812821504	1
10585	+134377288	17179869184	1
10589	+65685727	131072	1
10592	+106855685	4096	1
10598	+77923296	81129638414606681695789005144064	1
10599	+21283127	70368744177664	1
10600	+30395937	1024	1
10603	+101927352	17179869184	1
10606	+57301091	604462909807314587353088	1
10607	+2021063	8192	1
10611	+95372007	20282409603651670423947251286016	1
10614	+43223683	65536	1
10616	+387693	549755813888	1
10617	+74055083	2048	1
10620	+74832517	1125899906842624	1
10621	+18447032	2048	1
10622	+89769680	18889465931478580854784	1
10627	+3246503	17179869184	1
10628	+145437892	4	1
10629	+62537774	618970019642690137449562112	1
10630	+13910109	37778931862957161709568	1
10632	+118271103	131072	1
1063	+214775531	1024	1
10634	+29701984	16	1
10635	+4646949	16384	1
10636	+176783843	1024	1
10638	+229439128	256	1
10642	+47073773	8192	1
10650	+12406894	512	1
10651	+177133122	38685626227668133590597632	1
10652	+44239577	4096	1
10653	+38754097	1073741824	1
10655	+1049482	8192	1
10657	+32478294	16	1
10659	+10503477	70368744177664	1
10664	+67595309	2251799813685248	1
10667	+5260404	70368744177664	1
10668	+54975586	162259276829213363391578010288128	1
10670	+19048371	618970019642690137449562112	1
10671	+30012812	18446744073709551616	1
10678	+62422261	67108864	1
106821730	+40508628	4294967296	1
10682	+48379163	131072	1
10683	+39988556	8192	1
10686	+190104660	8388608	1
106865373	+40751169	8192	1
10691	+28994239	2722258935367507707706996859454145691648	1
10713	+85838225	9007199254740992	1
10716	+162271604	10141204801825835211973625643008	1
10725	+69598868	8388608	1
10726	+27247212	1073741824	1
107303344	+50017428	281474976710656	1
10733	+128801207	281474976710656	1
10734	+99774356	39614081257132168796771975168	1
10735	+123093982	590295810358705651712	1
10743	+17583786	302231454903657293676544	1
10749	+4900242	73786976294838206464	1
10762	+45559138	1073741824	1
10768	+110526386	2361183241434822606848	1
10771	+179914	295147905179352825856	1
10775	+30096169	4096	1
10777	+35680587	16384	1
10780	+44644709	70368744177664	1
10782	+58693355	4294967296	1
10783	+127019207	9007199254740992	1
10788	+75698079	37778931862957161709568	1
10791	+85810530	70368744177664	1
10793	+64362619	618970019642690137449562112	1
10794	+57790593	134217728	1
10795	+133757027	34359738368	1
10797	+74424689	65536	1
1080	+117119016	131072	1
10801	+75276491	32768	1
10802	+133983474	70368744177664	1
10806	+243418306	154742504910672534362390528	1
10810	+27130839	39614081257132168796771975168	1
10811	+140316846	10141204801825835211973625643008	1
10813	+129039096	65536	1
10814	+175297500	8388608	1
10818	+69863128	2	1
10825	+74698949	34359738368	1
10838	+152598612	18889465931478580854784	1
1084	+42299521	65536	1
10847	+30709461	81129638414606681695789005144064	1
10849	+45908466	10141204801825835211973625643008	1
10856	+49495704	17179869184	1
10857	+118369207	8192	1
10863	+24150552	17592186044416	1
10864	+43264997	37778931862957161709568	1
10865	+97202035	20282409603651670423947251286016	1
10868	+132596695	38685626227668133590597632	1
10870	+36392381	8388608	1
10876	+21213098	604462909807314587353088	1
10877	+196856143	70368744177664	1
10881	+111623507	70368744177664	1
10884	+44808026	72057594037927936	1
10885	+118471371	1180591620717411303424	1
10886	+72896520	70368744177664	1
10890	+26255728	2475880078570760549798248448	1
10892	+56337617	1048576	1
10893	+33813538	64	1
10898	+99035780	38685626227668133590597632	1
10900	+42384926	10141204801825835211973625643008	1
10901	+24421943	8192	1
10905	+117909084	162259276829213363391578010288128	1
10906	+112562348	1024	1
10908	+7598813	9007199254740992	1
10910	+53225825	4096	1
10912	+92218926	1073741824	1
10914	+96967957	17179869184	1
10915	+145825872	70368744177664	1
10916	+54833762	576460752303423488	1
10917	+180414844	35184372088832	1
10920	+237993083	70368744177664	1
10923	+32584604	1180591620717411303424	1
10926	+87504543	4294967296	1
10927	+91002296	18889465931478580854784	1
10928	+9474529	38685626227668133590597632	1
10929	+94799040	316912650057057350374175801344	1
10933	+79164226	302231454903657293676544	1
10940	+99128794	18889465931478580854784	1
10942	+2866163	67108864	1
10943	+11776006	1024	1
10944	+16759147	1125899906842624	1
10947	+42009463	131072	1
10948	+37792332	67108864	1
10952	+101983569	38685626227668133590597632	1
10954	+122784855	65536	1
10956	+58086737	4294967296	1
10957	+89789428	2	1
10959	+124068076	1073741824	1
10961	+112450151	70368744177664	1
10962	+151031150	72057594037927936	1
10963	+63952165	65536	1
10964	+79085066	79228162514264337593543950336	1
10965	+74034762	2048	1
109703458	+58290971	2361183241434822606848	1
10974	+88727187	65536	1
10978	+57424215	8192	1
10981	+146863827	316912650057057350374175801344	1
10982	+32556549	16384	1
10988	+95866821	2417851639229258349412352	1
10991	+50241678	618970019642690137449562112	1
10992	+65818815	8192	1
10999	+131101838	70368744177664	1
11000	+153745829	1237940039285380274899124224	1
11001	+50473392	549755813888	1
11004	+45204489	32768	1
11006	+55173270	1152921504606846976	1
11007	+65656874	10141204801825835211973625643008	1
11009	+207069787	10141204801825835211973625643008	1
11010	+75873512	32768	1
11011	+60555257	34359738368	1
11017	+70120074	4096	1
11019	+39459643	1024	1
11027	+55083880	268435456	1
11030	+30241016	162259276829213363391578010288128	1
11031	+9707227	2361183241434822606848	1
11034	+17549598	295147905179352825856	1
11036	+48843918	16384	1
11037	+48756307	34359738368	1
1104	+28831454	81129638414606681695789005144064	1
11043	+107068083	2417851639229258349412352	1
11044	+6713717	1024	1
11047	+60876951	549755813888	1
11052	+69632316	281474976710656	1
11054	+61435151	70368744177664	1
11057	+89630380	72057594037927936	1
11059	+87353993	1048576	1
11060	+69795186	1073741824	1
11064	+123849573	16384	1
11065	+44440443	10141204801825835211973625643008	1
11066	+123942450	34359738368	1
11068	+50387125	524288	1
11069	+173599524	131072	1
1106	+93442550	8192	1
11072	+35848950	18889465931478580854784	1
11075	+80522048	70368744177664	1
1107	+7787122	162259276829213363391578010288128	1
11078	+38091994	17179869184	1
11079	+2322213	134217728	1
11080	+78444354	1073741824	1
11091	+137000209	9007199254740992	1
11092	+135752992	618970019642690137449562112	1
11093	+136286119	77371252455336267181195264	1
11094	+136324086	2361183241434822606848	1
1109	+5237797	18446744073709551616	1
11097	+23220445	281474976710656	1
11098	+86501100	70368744177664	1
11100	+41768322	17179869184	1
1111	+125494640	1125899906842624	1
11116	+167411804	1024	1
11118	+26364386	18446744073709551616	1
11119	+26401464	17179869184	1
11120	+26457131	281474976710656	1
11123	+24828113	18889465931478580854784	1
11129	+45541297	128	1
11131	+44125547	147573952589676412928	1
11132	+241525132	1073741824	1
11135	+37955470	162259276829213363391578010288128	1
11137	+108078663	10141204801825835211973625643008	1
1113	+93388444	18889465931478580854784	1
11142	+43159421	18889465931478580854784	1
11143	+47864980	75557863725914323419136	1
11147	+70819492	4	1
11148	+108014336	2199023255552	1
11151	+30193730	10141204801825835211973625643008	1
11153	+108908050	2417851639229258349412352	1
11154	+31494080	16384	1
11155	+88427315	10141204801825835211973625643008	1
11156	+142430487	17179869184	1
11159	+114384468	17179869184	1
11160	+37593146	162259276829213363391578010288128	1
11163	+93771012	1073741824	1
1117	+111769280	1073741824	1
11171	+16034287	8	1
11179	+111845642	1073741824	1
11180	+49043766	65536	1
11185	+30790750	576460752303423488	1
11187	+392390	67108864	1
11188	+52488523	302231454903657293676544	1
11190	+34042222	1073741824	1
11193	+41634392	256	1
11194	+150724508	79228162514264337593543950336	1
11196	+121651084	2048	1
11199	+169012687	281474976710656	1
11201	+51794848	70368744177664	1
11211	+130646003	154742504910672534362390528	1
11212	+37619082	131072	1
11213	+66581977	8388608	1
11214	+85922846	8388608	1
11215	+42845288	17592186044416	1
11217	+112809877	17179869184	1
11218	+112297189	17179869184	1
11227	+158113109	9007199254740992	1
11228	+26110963	72057594037927936	1
11236	+125486007	17179869184	1
11238	+15755411	324518553658426726783156020576256	1
112398	+41304190	1180591620717411303424	1
1124	+29236356	17179869184	1
11247	+57609577	2097152	1
112476	+29822408	162259276829213363391578010288128	1
11248	+47652297	18014398509481984	1
112495	+111278762	70368744177664	1
11253	+139980378	72057594037927936	1
11254	+115566746	1073741824	1
112574	+53812590	302231454903657293676544	1
11260	+64797152	70368744177664	1
112611	+83902031	4096	1
11261	+41522436	2048	1
112616	+32432162	17179869184	1
11262	+231089444	65536	1
11266	+161718557	17179869184	1
11269	+70322669	8	1
11273	+28833368	16384	1
11274	+18631757	18889465931478580854784	1
11275	+166127769	18889465931478580854784	1
112752	+76451095	16384	1
11279	+55933636	34359738368	1
11281	+39016608	316912650057057350374175801344	1
112817	+99343101	65536	1
11285	+177026118	590295810358705651712	1
112936	+134093498	162259276829213363391578010288128	1
112939	+13228101	40564819207303340847894502572032	1
112942	+55745730	2199023255552	1
11309	+74861031	1267650600228229401496703205376	1
11311	+150038537	590295810358705651712	1
1131	+239549229	162259276829213363391578010288128	1
11313	+24116645	288230376151711744	1
11314	+72461516	17179869184	1
11317	+43934482	2251799813685248	1
113177	+2095867	65536	1
113178	+1904212	34359738368	1
113189	+40762159	70368744177664	1
113201	+44579908	604462909807314587353088	1
11321	+27850688	9007199254740992	1
113230	+14182820	162259276829213363391578010288128	1
113246	+7051790	590295810358705651712	1
11325	+61850548	2097152	1
113263	+8007373	38685626227668133590597632	1
113277	+41362845	70368744177664	1
11328	+32996015	8388608	1
11335	+26240077	34359738368	1
11336	+442333	1024	1
11338	+56164415	4096	1
11340	+37573677	39614081257132168796771975168	1
11342	+149529474	17179869184	1
113451	+33546246	2048	1
11345	+75599248	1073741824	1
11346	+149979641	20282409603651670423947251286016	1
113	+50299450	17179869184	1
113540	+66599321	64	1
113612	+108851716	2048	1
113655	+145733418	18889465931478580854784	1
113675	+113859194	67108864	1
113730	+50985461	10141204801825835211973625643008	1
113763	+150025937	37778931862957161709568	1
113878	+76089971	36893488147419103232	1
1138	+78856861	2199023255552	1
1139	+32321685	162259276829213363391578010288128	1
114049	+73096897	2417851639229258349412352	1
1140	+7347405	2147483648	1
114294	+63412998	17179869184	1
114299	+112402067	70368744177664	1
114327	+52284399	38685626227668133590597632	1
114336	+49534149	2048	1
114569	+120219609	154742504910672534362390528	1
114571	+63136260	70368744177664	1
114609	+126151981	34359738368	1
1146	+233403436	34359738368	1
114625	+43281775	10141204801825835211973625643008	1
114659	+30333890	18014398509481984	1
114785	+57915658	65536	1
114786	+56014016	2199023255552	1
114789	+130829478	549755813888	1
114790	+220461572	38685626227668133590597632	1
114791	+22832394	2097152	1
114792	+97344958	140737488355328	1
114793	+153190750	34359738368	1
114795	+126105997	147573952589676412928	1
114800	+56410257	8192	1
114801	+130686425	1180591620717411303424	1
114805	+154727410	316912650057057350374175801344	1
114818	+23607297	162259276829213363391578010288128	1
114822	+144450024	590295810358705651712	1
114823	+54959339	9007199254740992	1
114880	+179058207	147573952589676412928	1
114883	+52081545	70368744177664	1
114897	+77018583	8388608	1
114905	+15428628	1048576	1
114926	+42395618	4294967296	1
114971	+47585981	4294967296	1
114984	+2932195	10141204801825835211973625643008	1
115098	+18042823	8388608	1
115106	+43683297	2251799813685248	1
115111	+92220721	70368744177664	1
115196	+2818871	65536	1
115201	+107333896	81129638414606681695789005144064	1
115273	+28917859	18889465931478580854784	1
115286	+66118284	72057594037927936	1
1153	+1268265	9007199254740992	1
115330	+1083208	4398046511104	1
115353	+54410998	162259276829213363391578010288128	1
115399	+536521	38685626227668133590597632	1
115416	+23337939	8192	1
115426	+6412150	8192	1
1155	+36605308	38685626227668133590597632	1
115548	+72250807	10141204801825835211973625643008	1
115557	+58003590	37778931862957161709568	1
115560	+44770097	17179869184	1
115584	+24856367	10141204801825835211973625643008	1
115653	+55234951	37778931862957161709568	1
115677	+169658103	36893488147419103232	1
115703	+36265416	8388608	1
115704	+7894160	2361183241434822606848	1
115708	+103994508	17179869184	1
115752	+66584876	10141204801825835211973625643008	1
115825	+52157483	16384	1
115827	+57877442	1073741824	1
115908	+104383201	70368744177664	1
116028	+11438294	17592186044416	1
116039	+99955630	2048	1
1160	+80528138	65536	1
116085	+64357281	1024	1
116092	+44419575	2361183241434822606848	1
116113	+41513163	8388608	1
116115	+42723475	38685626227668133590597632	1
116138	+42980840	1125899906842624	1
116150	+117995616	70368744177664	1
116151	+54932982	8192	1
116154	+58178601	2361183241434822606848	1
116224	+71393921	18889465931478580854784	1
116228	+244997692	5070602400912917605986812821504	1
116254	+149886343	154742504910672534362390528	1
1163	+154946117	8192	1
116448	+34441449	70368744177664	1
116461	+184019784	17592186044416	1
1164	+91925109	549755813888	1
116541	+3761664	8388608	1
116840	+7834441	34359738368	1
116841	+227915043	590295810358705651712	1
116842	+132208357	67108864	1
116931	+150803584	2097152	1
116966	+176985984	8192	1
116987	+236401732	16	1
116988	+150782213	70368744177664	1
117154	+85402454	8192	1
117166	+680011	2	1
117177	+70131817	2251799813685248	1
117248	+16215006	1073741824	1
117	+31091075	17592186044416	1
1173	+183891633	4	1
1174	+100796685	70368744177664	1
117531	+75135716	18889465931478580854784	1
117583	+205409515	2	1
117608	+178285953	37778931862957161709568	1
1176	+115176302	4096	1
1179	+86933525	72057594037927936	1
1180	+143012218	4398046511104	1
1182	+170540671	131072	1
1183	+10123984	17179869184	1
118426	+12509012	8192	1
118430	+55247298	2361183241434822606848	1
118442	+51988329	37778931862957161709568	1
1184	+49686224	131072	1
118471	+135159843	65536	1
118472	+135121392	34359738368	1
118487	+75540807	37778931862957161709568	1
1185	+11865152	4	1
118738	+48354023	1073741824	1
118813	+99496555	1024	1
1188	+16369230	549755813888	1
118980	+104473297	17179869184	1
119032	+104612966	67108864	1
119385	+88729497	10141204801825835211973625643008	1
119391	+106027630	70368744177664	1
119392	+105880872	8388608	1
119504	+73974757	2361183241434822606848	1
119548	+118186423	281474976710656	1
119710	+36615182	1073741824	1
119774	+4469524	37778931862957161709568	1
1198	+74899712	70368744177664	1
120071	+45942699	302231454903657293676544	1
120	+111764561	18889465931478580854784	1
120224	+129684675	2417851639229258349412352	1
1203	+77565058	17179869184	1
120526	+31390376	8192	1
120534	+30343645	17179869184	1
120892	+40617812	72057594037927936	1
120939	+10322197	2	1
121053	+105379097	38685626227668133590597632	1
1211	+36189852	17179869184	1
121273	+48875285	32	1
121278	+72331625	162259276829213363391578010288128	1
1213	+57696049	70368744177664	1
121441	+97300122	2361183241434822606848	1
121512	+32637905	1048576	1
121536	+19592061	281474976710656	1
121549	+108167161	70368744177664	1
121551	+107711196	8192	1
121601	+101294423	2361183241434822606848	1
121793	+111967531	18889465931478580854784	1
122042	+32312679	316912650057057350374175801344	1
122060	+78271502	17179869184	1
122258	+113029650	2199023255552	1
122481	+96857447	17179869184	1
122509	+94546638	8192	1
122525	+45365506	32768	1
122616	+105451615	9007199254740992	1
122622	+105189533	536870912	1
122664	+21497344	2361183241434822606848	1
122704	+23298091	70368744177664	1
122769	+50064414	8	1
122773	+50158822	70368744177664	1
122786	+52117575	34359738368	1
122809	+55492843	1125899906842624	1
122830	+57856270	70368744177664	1
122953	+75893784	5070602400912917605986812821504	1
122961	+74959422	2048	1
122970	+74057409	2417851639229258349412352	1
123016	+89289496	128	1
123228	+72405598	4294967296	1
1232	+46282871	17179869184	1
123264	+65336707	1073741824	1
1233	+32992065	4398046511104	1
123355	+99790790	134217728	1
1234	+46410632	17179869184	1
1235	+167535240	17179869184	1
123591	+76351298	19342813113834066795298816	1
123688	+78798905	38685626227668133590597632	1
123720	+83477379	2048	1
123872	+84177864	34359738368	1
123876	+20461782	288230376151711744	1
123904	+67917780	65536	1
123920	+66637397	1024	1
124045	+89723303	4096	1
1241	+24780508	1073741824	1
124152	+19726777	128	1
124222	+3018294	37778931862957161709568	1
124245	+88635788	2475880078570760549798248448	1
1244	+101541354	5070602400912917605986812821504	1
124411	+31723549	39614081257132168796771975168	1
124446	+29972350	8192	1
124512	+74721911	1073741824	1
124540	+55332792	40564819207303340847894502572032	1
124602	+72321350	549755813888	1
124626	+38023454	17179869184	1
124637	+7760044	36028797018963968	1
124641	+1944276	8192	1
124739	+9547853	1048576	1
124773	+58498864	17179869184	1
124790	+43237383	4294967296	1
124817	+40949879	2048	1
124842	+32906767	65536	1
124872	+47209075	1180591620717411303424	1
124912	+31318375	2535301200456458802993406410752	1
124930	+27919526	16	1
124936	+4045688	4096	1
124944	+6917055	17179869184	1
124961	+4980753	18014398509481984	1
124976	+4401137	8	1
124989	+45400326	67108864	1
124997	+1618816	67108864	1
125061	+76182397	2417851639229258349412352	1
125170	+18163135	9007199254740992	1
125206	+18853733	151115727451828646838272	1
125488	+21571736	549755813888	1
125919	+57830864	17179869184	1
125997	+7048350	2147483648	1
126003	+7744706	65536	1
126017	+53969988	18446744073709551616	1
126068	+11876814	281474976710656	1
126069	+11908390	17179869184	1
126070	+11924106	39614081257132168796771975168	1
126075	+11456180	1237940039285380274899124224	1
126129	+50193364	162259276829213363391578010288128	1
126133	+49955472	1125899906842624	1
1261	+98961617	1024	1
126282	+4638777	1024	1
126295	+2899895	2361183241434822606848	1
1263	+45264896	18889465931478580854784	1
126353	+750112	10141204801825835211973625643008	1
126410	+15618335	65536	1
1264	+11648531	2361183241434822606848	1
126520	+1523072	65536	1
126626	+151042066	590295810358705651712	1
