1742245718635204932932477990050653242654720	5
1440074976971670854206214702042821081169920	6
1437352718036303346498507705183366935478272	5
1394136857275084884809445766647954362335232	3
1393796575070423223175195755432100604411904	2
1393796574958869970355111568100390722338816	4
1393796574948768379634542865057213868670976	11
1393796574928446665434643883809538570190848	12
1393796574918305151147808227252496219766784	6
1393796574908164565316002034730660043685888	3
1393796574908164255830992213385591318904832	9
1393796574908163946345982392040522594123776	1
702768158283468161667734407998459298709504	5
696898287626482454804030394623812932993024	6
696898287494686406461551669036952571609088	9
696898287454081973172991196020261297061888	1
435561429658801852203139140202800760225792	9
348449143727040986586495598010130648530944	1
176946830819328866929634994963653809143808	8
174224572066423817492278767582131381075968	7
174224571873661736780699861885172540506112	5
174224571863520493293247799005065324265472	1
87112286104160766963289325774217888661504	9
87112285962183861052101405138453539061760	10
87112285931762722526702470263082460381184	5
87112285931760246646623899502532662132736	1
54445178707429421002280429194810048380928	13
54445178707350154154139937189082913832960	4
43556142965880123323311949751266331066368	1
21778071482940061661655974875633165533184	6
10974106373765084653997171937569027391488	5
10889035741470030830827987437816582766592	1
5444517870735015415413993718908291383296	1
2722259097626784536920360251032155979776	4
2722258955808376054238835187846834290688	7
2722258955649919729210306512659746390016	4
2722258935367517379113553776487543341056	4
2722258935367507707706996859454145691648	1
1361129472754356254766416035713885667328	8
1361129467683753853853498429727072845824	6
680564815288427991590488261026717368320	8
680564814971515341533430910652541566976	5
680564784547942039533792172123604647936	9
680564733841876926926749214863536422912	2
340282366920938463463374607431768211456	1
85070591730234615865843651857942052864	1
53169119831396634916152282411213783040	2
42535295865117307932921825928971026432	1
21272840229417188794089443460814733312	4
21267972451112312393187696120506089472	3
21267647932597339592688581098076110848	5
21267647932558653966460912964485513216	2
10760061683652454979949104174246920192	5
10718198790230517932194077047592583168	3
10716900716015884225286944423510278144	2
1329552514338574299630590216300920832	6
1329227995784915872903807060280344576	1
664613997892457936451903530140172288	1
88319752619102379452699023136260096	7
83117314555764545397335835770093568	2
83076749932405586017299302392528896	6
83076749891300337262970834335563776	5
83076749736558422648108658678824960	2
83076749736557242056487941267521536	1
41862893421937047755027126654337024	2
41538374868278621028243970633760768	1
6490371073168534535663120411525120	2
5516815412193254355313652349796352	2
5354556328829951062125699454205952	9
5354556328792172130262742292496384	8
5192296858553717094461974910074880	4
5192296858537188811771931151826944	5
5192296858536008220151213740523520	5
5192296858534846075274570038771712	2
5192296858534827628530496329220096	2
1622592768292133633915780102881280	3
1298074214633706907132624082305024	1
649037107316853453566312041152512	1
334659758479142027926608227074048	3
334659758460252561995129646219264	3
324518592344052954451289611173888	2
324518553677316192714634601431040	2
324518553658426726783156020576256	1
283953734772244306770397392535552	12
283953734451123385935261518004224	8
253530158731290554711547941224448	12
253530120102314278093776383639552	7
253530120045645880299340641075200	5
245924255129902731558494012440576	6
243468143406353116457004458573824	11
243428568010703404924297378004992	7
243428529327585934450188286427136	8
243389536631691327006762814406656	8
243389111090688338430425414238208	9
243388956347297911984758955442176	5
243388953929446272755500606029824	4
243388915262709511018845596286976	3
243388915246624310474541056917504	11
243388915245590932518443132387328	7
243388915243820045087367015432192	4
233247749127620437543526980386816	8
233247710442584577743346133368832	9
223107163299356019883843038216192	9
213599164824101328564401790255104	9
213599127350924248628975898722304	13
213282213488399596801820314304512	10
212965960911840049038975528075264	11
212965494304252609655071253200896	13
212965378209594994787713319698432	11
212965341941820406348838078513152	7
212965339523973378805598156488704	9
212965339523968767119579729100800	7
212965303256194178680704487915520	8
212965300840703794750474999037952	12
212965300840703722692880961110016	6
212965300838508560148109524467712	9
212965300838360986195519848054784	8
212965300838342611509040176431104	6
212965300838342539451446138503168	9
207934972592184263601785487228928	11
207895356149743889998166108405760	15
207894737125417032755027738886144	11
207894700855282413996222281940992	8
205359397236973163042465919270912	8
203180661491236089318531231907840	12
203180661491236053289734212943872	11
202903324199030968577066056810496	6
202864370191271345995798674407424	14
202863751223612886547096047452160	15
202863748841178995939360037142528	10
202863710117773872437066303799296	5
202833999556831023310468724817920	9
202826571916595275000022311108608	6
202824753694523757839178375626752	6
202824406428220890295513118670848	9
202824250779021686969600913178624	6
202824134778811329702041846022144	10
202824134724946909064403993231360	10
202824134723913819338682220412928	7
202824134722142931907606103457792	5
202824105710302891142014442668032	8
202824098456729526710165684879360	9
202824098455253859241862958678016	9
202824098454386790212804571824128	13
202824098454368343468730862272512	5
202824097302111426051695695626240	14
202824097245442884142071877206016	7
202824096944391660571161805193216	9
202824096660164588171415223533568	11
202824096149853499828343997988864	5
202824096096727165126436641046528	9
202824096076656819343864497176576	11
202824096055996610096497875222528	12
202824096038970121201275883225088	6
202824096038877887480907335467008	5
202824096037716030834639785426944	9
202824096037697295860189924163584	3
202824096037125807081875117703168	9
202824096037107360337801408151552	7
202824096037107072107425256439808	8
202824096036535150983546222411776	8
202824096036517640988195005923328	8
202824096036516704239472512860160	2
197753493692272256485515480530944	12
192722507754773588437361768792064	20
192722505373501914763863498162176	13
192683510224485493422247014039552	11
192683084665183190609601662812160	9
192683084662822079425760878133248	11
192682929940387154247828469972992	6
192682929920317096695632477814784	7
192682891255959964944486000230400	9
192682891234709459886760672624640	10
192682891234691445488251190640640	7
192682891234691013142686963073024	7
192682891234690869027498887217152	4
187929356226358402217291341103104	14
187612288833777951421512074395648	8
182542924372922765939873870249984	6
182542382774137131841929892331520	10
182541841233220447112687574319104	14
182541841232039855491970163015680	12
182541725118491297512455871135744	6
182541686491304319041037121093632	11
182541686434045697493836710805504	6
182541686433455329625883967225856	5
182541686433160253778298652327936	7
182541686432883480559598971125760	5
182541686432865105873119299502080	5
182541686432865033815525261574144	3
177471122721138565483897982812160	11
177471086449803755438796798164992	11
177471084050841582141017029607424	4
177471084034313299450973271359488	7
174935783738190022117516923371520	5
174935782831495657406545042341888	5
172717399420211580936817215537152	7
172717394338945245369078965600256	9
172717394283457799483330823979008	9
172717394281096255953925811732480	5
172519326292662234339200301268992	8
172479864538438003599188074430464	9
172479748479179690609278770479104	10
172479712214356653279791095480320	14
172479711002479282555774354587648	12
172479709831332971264854645014528	11
172479709793554039401897483304960	8
172440289159335381788568651300864	11
172440136853553129532697509625856	14
172440136815774197669740347916288	9
172440134416812024371960579358720	12
172440134397922558440481998503936	9
172440098151103471269340807954432	15
172440098130147970001606757318656	11
172440095713476922393065819209728	10
172440095712296330772348407906304	7
172405510800818131220625337876480	10
172402997406260112457222905135104	9
172401720780004303598455709761536	6
172401101224429663776555963252736	8
172401100620557265952382195335168	12
172401100619966753969241375899648	6
172401100603420024535123908100096	6
172401100601667727963309576552448	9
172401100601649281219235867000832	7
172401100601206415246278761906176	6
172401100601077288037762795044864	5
172401100601058841293689085493248	4
172400791116049019948620360712192	6
172400636392452021951638288728064	9
172400636373544109276085998321664	5
172400561420735966880039123812352	11
172400559005833428801971051036672	6
172400559003472245560536228429824	4
172400559002291653939818817126400	3
172400522755200765523966562402304	14
172400522735107361311302281592832	8
172400522734812213406122928766976	9
172400522734517065500943575941120	7
172400521223950158850609851138048	15
172400520373333824066120969093120	7
172400520358281785305132240470016	13
172400520335554964260757845311488	8
172400520319026609513120049135616	8
172400520317255794139637970108416	6
172400520316739213247980064735232	8
172400520316665462300482245492736	7
172400520316665426271685226528768	4
172400491340224687383542195290112	6
172400491321335221452063614435328	6
172400491302445755520585033580544	4
172400484070141559063317426733056	13
172400484067780988311431926513664	10
172400484067780303764288566198272	8
172400484051252093131838845878272	11
172400484049499688473633457438720	10
172400484049481133643168690995200	9
172400484048890837832809985343488	8
172400481708663169723315467059200	13
172400481690068779639422201102336	9
172400481688888188018704789798912	8
172400481687707704484378435387392	6
172400481687707596397987378495488	4
172400481671179313707943620247552	5
172400481668818166495305816604672	7
172400481668818130466508797640704	5
172400481654060735207541156347904	6
172400481652289883805262058356736	10
172400481651109256155747628089344	5
172400481650076598775590082838528	9
172400481649928664535030216785920	3
172400481642863597583596477480960	12
172400481634581333753674059481088	7
172400481634580973465703869841408	5
172400481633400958305738761961472	6
172400481633400381844986458537984	4
172400481632238236968342756786176	7
172400481632220078454645198946304	4
172400481631943449351133593600000	17
172400481631924714376683732336640	6
172400481631630287047444758790144	8
172400481631629566471504379510784	4
172400481631629494413910341582848	5
172400481631334418566325026684928	7
172400481631076092091699055034368	10
172400481631057645347625345482752	4
172400481631040387553853261742080	11
172400481631039847121897977282560	6
172400481631039775064303939354624	3
172400481631039342718739711787008	4
172400481631039270661145673859072	9
172400481631039234632348654895104	6
172400481631039198603551635931136	3
169865180582298166578767531606016	12
167369534471529677858189277659136	12
167369534452640211926710696804352	9
167369495731596235637054767104000	10
167330500617997562916960622084096	7
