1742	-7121448	10257	-95954200	0.5
1742	-7123869	10979	-53418315	0.2
1742	-7123869	114876	-21978333	0.2
64428	-791538	133957	-218797	0.5
64428	-791538	22937	-47517949	0.25
64428	-791538	54584	-19842962	0.25
64428	-791538	27351	-42017561	0.2
64428	-791538	57209	-38147288	0.25
64428	-791538	100885850	-41132783	0.2
64428	-791538	201627	-57679316	0.333333
64428	-791538	51114	-128978236	0.25
64428	-791538	54472	-1331392	0.333333
64428	-791538	5747	-142011912	0.25
64428	-791538	360023	-197170172	0.25
64428	-791538	2108	-76604310	0.25
64428	-791538	23063	-88282041	0.25
64428	-791538	29942	-30891274	0.25
64428	-791538	51012	-57618401	0.333333
64428	-791538	54497	-37311988	0.333333
64428	-791538	58508	-152133590	0.25
64428	-791538	147015	-27230589	0.333333
64428	-791538	3646	-109261459	0.5
64428	-791538	5457	-79178195	0.5
64428	-791538	257236	-7045228	0.333333
64428	-791538	51382	-67827220	0.25
64428	-791538	4338	-52406102	0.25
64428	-791538	25897	-101322894	0.5
64428	-791538	10190	-99953360	0.5
64428	-791538	51650	-140715130	0.333333
64428	-791538	5635	-74350730	0.25
64428	-791538	23760	-28315748	0.25
64428	-791538	282974	-134145879	0.333333
64428	-791538	57336	-16473026	0.5
64428	-791538	342357	-25269355	0.2
64428	-791538	54461	-139839706	0.333333
64428	-791538	1609	-967848	0.25
64428	-791538	153396	-87565196	0.333333
64428	-791538	23077	-77901677	0.25
64428	-791538	59345	-179169871	0.2
64428	-791538	23543	-36237130	0.5
64428	-791538	283209	-74110010	0.2
64428	-791538	10063	-119396743	0.2
64428	-791538	126272	-40024007	0.5
64428	-791538	1936	-144680214	0.333333
64428	-791538	359948	-234745771	0.25
64428	-791538	25847	-134205348	0.25
64428	-791538	11344	-52273683	0.333333
64428	-791538	221443	-41040466	0.25
64428	-791538	159013	-40507377	0.333333
64428	-791538	3981	-108868006	0.25
64428	-791538	64400	-53537716	0.25
64428	-791538	51008	-73976533	0.333333
64428	-791538	127255	-74664371	0.25
64428	-791538	22807	-214016833	0.5
64428	-791538	1407	-107488135	0.25
64428	-791538	57649	-27279008	0.2
64428	-791538	29104	-30258195	0.5
64428	-791538	10772	-24307453	0.25
64428	-791538	1938	-3985961	0.2
64428	-791538	51715	-57087186	0.2
64428	-791538	54520	-118772239	0.333333
64428	-791538	168850	-127033278	0.25
64428	-791538	55776	-39083462	0.333333
64428	-791538	5900	-136025107	0.25
64428	-791538	54832	-62353164	0.333333
64428	-791538	2580	-926678	0.25
64428	-791538	54069	-33651876	0.333333
64428	-791538	5119	-89724693	0.25
64428	-791538	3799	-32345871	0.25
64428	-791538	51548	-4182952	0.5
64428	-791538	55269	-20357659	0.5
64428	-791538	5576	-48885783	0.5
64428	-791538	22852	-27389927	0.25
64428	-791538	29954	-77787725	0.25
64428	-791538	28987	-69789371	0.5
64428	-791538	4152	-47808641	0.5
64428	-791538	23636	-50433381	0.2
64428	-791538	23468	-54674415	0.25
64428	-791538	2782	-1823056	0.2
64428	-791538	10200	-82204329	0.333333
64428	-791538	4212	-37394000	0.333333
64428	-791538	54981	-77703687	0.25
64428	-791538	51652	-86791120	0.25
64428	-791538	55071	-77568302	0.2
64428	-791538	51160	-145654446	0.2
64428	-791538	29950	-40932432	0.25
64428	-791538	51552	-123964865	0.5
64428	-791538	257397	-30908011	0.25
64428	-791538	23293	-2207569	0.5
64428	-791538	4201	-42982187	0.333333
64428	-791538	54455	-16679486	0.2
64428	-791538	11021	-120555143	0.5
64428	-791538	25829	-38669355	0.5
64428	-791538	308	-122618647	0.25
64428	-791538	221060	-15139818	0.333333
64428	-791538	57659	-7388068	0.2
64428	-791538	10147	-19145121	0.333333
64428	-791538	23548	-40756572	0.25
64428	-791538	100885848	-41133045	0.5
64428	-791538	6390	-17381165	0.333333
64428	-791538	339344	-46406362	0.25
79906	-2323690	23357	-77279783	0.25
79906	-2323690	2071	-128052211	0.2
79906	-2323690	339229	-79634167	0.25
79906	-2323690	57470	-3713568	0.333333
79906	-2323690	5695	-127178252	0.2
79906	-2323690	26233	-145582683	0.2
6596	-148804841	143888	-108369659	0.25
6596	-148804841	2629	-155215153	0.333333
6596	-148804841	10162	-7126342	0.2
6596	-148804841	2931	-42747236	0.333333
6596	-148804841	1371	-98312955	0.25
6596	-148804841	4864	-21167081	0.333333
6596	-148804841	51479	-4167716	0.333333
6596	-148804841	6560	-68003097	0.5
6596	-148804841	23731	-111882725	0.333333
6596	-148804841	56942	-81041002	0.2
133957	-218797	100885850	-41132783	0.25
133957	-218797	10190	-99953360	1
133957	-218797	10063	-119396743	0.25
133957	-218797	126272	-40024007	1
133957	-218797	11344	-52273683	0.5
133957	-218797	127255	-74664371	0.333333
133957	-218797	10772	-24307453	0.333333
133957	-218797	10921	-2318113	0.2
133957	-218797	10200	-82204329	0.5
133957	-218797	11021	-120555143	1
133957	-218797	10147	-19145121	0.5
133957	-218797	100885848	-41133045	1
24149	-43337681	23452	-129885544	0.333333
24149	-43337681	23229	-62975531	0.25
24149	-43337681	2115	-14031458	0.25
24149	-43337681	1746	-172967978	0.2
24149	-43337681	10844	-135123160	0.333333
51491	-175816428	22872	-83822224	0.2
51491	-175816428	1797	-31940532	0.25
51460	-53080589	51422	-151330024	0.25
51460	-53080589	2776	-80646865	0.2
51460	-53080589	23358	-55681539	0.2
51460	-53080589	10188	-195622932	0.25
51460	-53080589	114787	-176037631	0.25
51460	-53080589	29015	-57195307	0.25
51460	-53080589	123803	-15150436	0.2
7284	-28858229	5575	-753003	0.2
7284	-28858229	2702	-147245966	0.333333
7284	-28858229	23001	-85888044	0.333333
7284	-28858229	1482	-172662815	0.25
7284	-28858229	2201	-127874235	0.25
7284	-28858229	1902	-113800865	0.25
7284	-28858229	6586	-168728633	0.333333
7284	-28858229	6001	-121302722	0.2
7284	-28858229	23231	-25865435	0.333333
7284	-28858229	22807	-214015558	0.333333
7284	-28858229	56917	-47925990	0.333333
7284	-28858229	1410	-111784437	0.333333
7284	-28858229	2675	-21646846	0.333333
7284	-28858229	5587	-30397125	0.2
7284	-28858229	154865	-123175218	0.25
7284	-28858229	121340	-53739077	0.2
7284	-28858229	4212	-37392469	0.2
7284	-28858229	11166	-95365297	0.333333
7284	-28858229	4857	-27067460	0.2
7284	-28858229	399948	-111170968	0.333333
7284	-28858229	22996	-51811288	0.25
79892	-121633268	57396	-178054554	0.25
79892	-121633268	55171	-186285643	0.25
79892	-121633268	5339	-145051413	0.25
79892	-121633268	51650	-140715130	0.2
79892	-121633268	256006	-74533203	0.2
79892	-121633268	6446	-134496534	0.2
79892	-121633268	221458	-39693681	0.2
79892	-121633268	153396	-87565196	0.2
79892	-121633268	127255	-74664371	0.2
79892	-121633268	6655	-50698911	0.2
79892	-121633268	27161	-141646145	0.25
79892	-121633268	10482	-62573464	0.25
79892	-121633268	4780	-178129359	0.2
79892	-121633268	51143	-32612891	0.25
79892	-121633268	549	-94124729	0.25
79892	-121633268	4005	-33914336	0.25
79892	-121633268	1060	-68411756	0.25
79892	-121633268	10006	-27150516	0.2
699	-111436184	54958	-47552382	0.2
699	-111436184	54986	-42004432	0.2
699	-111436184	29089	-202311594	0.2
699	-111436184	340252	-64024005	0.2
699	-111436184	171392	-23870517	0.2
699	-111436184	10130	-10953465	0.2
699	-111436184	3608	-153644004	0.2
699	-111436184	1039	-22386438	0.2
489	-3868258	119559	-120925704	0.2
489	-3868258	29957	-108743480	0.333333
489	-3868258	22944	-7830490	0.2
489	-3868258	1739	-197026295	0.333333
489	-3868258	23313	-45637150	0.2
554251	-68694949	284359	-49250178	0.333333
84467	-8214742	3030	-26468094	0.2
84467	-8214742	10061	-150924960	0.333333
84467	-8214742	29843	-48500433	0.2
84467	-8214742	6993	-159066318	0.2
84467	-8214742	23064	-135230872	0.333333
84467	-8214742	25862	-41863599	0.2
84467	-8214742	2799	-65153726	0.2
84467	-8214742	10554	-32144416	0.25
84467	-8214742	55715	-57520885	0.25
84467	-8214742	83943	-111202960	0.333333
84467	-8214742	6429	-29509137	0.5
84467	-8214742	5089	-32158463	0.2
6793	-171615846	125058	-78010157	0.2
6793	-171615846	116985	-72433903	0.25
6793	-171615846	23326	-20946852	0.25
6793	-171615846	23466	-39268839	0.2
6793	-171615846	51341	-4066027	0.2
6793	-171615846	64651	-39196098	0.25
6793	-171615846	5339	-145048197	0.5
6793	-171615846	5339	-145025544	0.25
6793	-171615846	149297	-166136492	0.2
6793	-171615846	51340	-20033636	0.5
6793	-171615846	342357	-25269355	0.2
6793	-171615846	1512	-79237940	0.333333
6793	-171615846	64343	-28391118	0.5
6793	-171615846	64718	-1430184	0.333333
6793	-171615846	146223	-66731110	0.333333
6793	-171615846	3185	-43905014	0.25
6793	-171615846	54534	-104161419	0.333333
6793	-171615846	2305	-2986821	0.333333
6793	-171615846	3972	-49520847	0.2
6793	-171615846	348793	-196296045	0.333333
6793	-171615846	267	-56459679	0.333333
6793	-171615846	23471	-71520810	0.2
6793	-171615846	54910	-97536235	0.5
6793	-171615846	653319	-67218383	0.333333
6793	-171615846	5682	-14665680	0.333333
6793	-171615846	51111	-67981512	0.333333
6793	-171615846	25861	-117268236	0.333333
6793	-171615846	29950	-40932432	0.2
6793	-171615846	59307	-417897	0.333333
6793	-171615846	54455	-16679486	0.2
6793	-171615846	51655	-17400209	0.333333
6793	-171615846	57142	-55276564	0.2
84305	-56321803	51078	-242577225	0.25
84305	-56321803	4998	-52870643	0.25
84305	-56321803	441150	-42859054	0.25
84305	-56321803	388695	-151138897	0.25
84305	-56321803	201798	-153701416	0.2
84305	-56321803	51130	-54014566	0.25
57820	-20801971	2050	-100425643	0.25
57820	-20801971	55171	-186288832	0.25
57820	-20801971	54785	-8094064	0.2
57820	-20801971	51161	-50605723	0.2
57820	-20801971	23193	-62414698	0.2
57820	-20801971	115019	-205913088	0.25
57820	-20801971	57623	-135709301	0.2
57820	-20801971	54929	-19249810	0.2
57820	-20801971	152579	-54232742	0.25
57820	-20801971	10478	-41215903	0.2
57820	-20801971	23155	-109506621	0.2
57820	-20801971	57577	-113775960	0.2
57820	-20801971	54986	-42004432	0.2
57820	-20801971	133690	-35939309	0.25
57820	-20801971	5166	-95226425	0.25
57820	-20801971	10106	-58241247	0.2
57820	-20801971	5232	-49755553	0.25
57820	-20801971	284076	-46894969	0.2
57820	-20801971	11016	-54020490	0.2
57820	-20801971	197370	-27280613	0.2
57820	-20801971	113146	-105445194	0.25
57820	-20801971	3376	-95056538	0.2
57820	-20801971	51645	-36843300	0.25
57820	-20801971	54830	-106450170	0.2
57820	-20801971	29028	-124409205	0.2
57820	-20801971	55147	-23388896	0.2
57820	-20801971	10130	-10953465	0.2
57820	-20801971	10994	-15237110	0.2
57820	-20801971	348995	-150068208	0.25
10950	-18985768	102724594	-44528216	0.333333
10950	-18985768	100996939	-89445452	0.333333
10950	-18985768	10061	-150924960	0.333333
10950	-18985768	10580	-97321677	0.5
10950	-18985768	10396	-42659622	0.5
10950	-18985768	10235	-64513428	0.5
10950	-18985768	10140	-48944215	0.333333
10950	-18985768	1019	-58146730	0.25
10950	-18985768	10044	-130534148	0.5
10950	-18985768	10045	-6768023	0.333333
84759	-74735321	5575	-753003	0.2
84759	-74735321	51499	-120884715	0.25
84759	-74735321	127003	-109656979	0.333333
148170	-54984937	140838	-25605148	1
148170	-54984937	130340	-224702819	0.5
148170	-54984937	148022	-4832254	1
148170	-54984937	1073	-35184529	0.333333
148170	-54984937	1073	-35183892	0.2
4666	-57119701	25828	-36878187	0.25
4666	-57119701	2683	-33167856	0.25
6601	-56583858	10626	-15588125	0.25
6601	-56583858	10525	-118928457	0.25
6601	-56583858	23583	-54583260	0.2
6601	-56583858	6122	-39716170	0.25
6601	-56583858	54758	-87800098	0.2
6601	-56583858	51729	-14956901	0.2
6601	-56583858	26521	-111958022	0.2
6601	-56583858	55486	-183603196	0.25
6601	-56583858	57539	-20190384	0.25
6601	-56583858	6396	-10363299	0.25
6601	-56583858	55246	-27630670	0.25
6601	-56583858	387032	-28220574	0.25
6601	-56583858	23658	-32530523	0.25
6601	-56583858	64773	-2822119	0.2
6601	-56583858	22872	-83812933	0.25
6601	-56583858	64792	-100965604	0.25
6601	-56583858	391059	-100231849	0.25
6601	-56583858	55290	-37707931	0.2
6601	-56583858	51122	-149470786	0.25
6601	-56583858	2280	-1374316	0.2
6601	-56583858	27010	-144533646	0.2
6601	-56583858	3420	-2645369	0.2
6601	-56583858	2091	-40337554	0.25
6601	-56583858	130916	-242042247	0.25
6601	-56583858	26190	-123556240	0.2
6601	-56583858	10011	-139937860	0.2
81572	-30540383	24149	-43337681	0.5
81572	-30540383	121665	-121342655	0.25
81572	-30540383	23505	-98612854	0.2
81572	-30540383	7516	-152373750	0.333333
81572	-30540383	60343	-153745066	0.25
81572	-30540383	55122	-88412485	0.2
81572	-30540383	6773	-56754537	0.2
81572	-30540383	6993	-159066318	0.2
81572	-30540383	29942	-30891274	0.333333
81572	-30540383	30851	-3572473	0.333333
81572	-30540383	220064	-69490665	0.5
81572	-30540383	58508	-152133590	0.333333
81572	-30540383	1876	-11606803	0.5
81572	-30540383	653784	-132250564	0.5
81572	-30540383	342357	-25269355	0.25
81572	-30540383	256126	-13030586	0.25
81572	-30540383	55791	-111507066	0.2
81572	-30540383	283209	-74110010	0.25
81572	-30540383	57508	-60005885	0.333333
81572	-30540383	6633	-46195912	0.25
81572	-30540383	27090	-130679805	0.2
81572	-30540383	23272	-56717635	0.25
81572	-30540383	23014	-117628800	0.25
81572	-30540383	374879	-9420890	0.5
81572	-30540383	10772	-24307453	0.333333
81572	-30540383	51072	-32236427	0.5
81572	-30540383	51102	-29557970	0.5
81572	-30540383	253980	-29938053	0.25
81572	-30540383	2872	-2051743	0.333333
81572	-30540383	26005	-73882564	0.333333
81572	-30540383	5605	-4124626	0.25
81572	-30540383	643853	-33138793	0.5
81572	-30540383	23023	-129612841	0.25
81572	-30540383	4591	-57184782	0.5
81572	-30540383	5210	-48594856	0.5
81572	-30540383	3192	-245028327	0.25
81572	-30540383	26043	-196159845	0.5
81572	-30540383	51571	-130952635	0.5
81572	-30540383	353497	-2244391	0.5
81572	-30540383	2720	-33139023	0.5
81572	-30540383	257397	-30908011	0.333333
81572	-30540383	253143	-32146620	0.25
81572	-30540383	55800	-123525815	0.333333
3692	-33873070	2702	-147245966	0.2
3692	-33873070	23001	-85888044	0.2
3692	-33873070	23231	-25865435	0.2
3692	-33873070	22807	-214015558	0.2
3692	-33873070	1410	-111784437	0.2
3692	-33873070	2675	-21646846	0.2
3692	-33873070	11166	-95365297	0.2
5818	-119599935	55835	-25497527	0.25
5818	-119599935	10513	-58604101	0.5
5818	-119599935	201725	-159593702	0.25
5818	-119599935	55746	-229644588	0.5
5818	-119599935	27242	-47278183	0.25
5818	-119599935	23122	-33760205	0.2
5818	-119599935	4628	-8534579	0.25
5818	-119599935	2669	-95275047	0.333333
5818	-119599935	1611	-10761887	0.2
5818	-119599935	1212	-175844070	0.25
2734	-74641542	153768	-145215432	1
2734	-74641542	201725	-159593702	0.333333
2734	-74641542	128853	-30458796	0.333333
2734	-74641542	115290	-39466953	1
2734	-74641542	22887	-42801592	0.333333
5154	-559981	51460	-53080589	0.25
5154	-559981	219654	-81205883	0.25
5154	-559981	51090	-57319084	0.333333
5154	-559981	125058	-78010157	0.25
5154	-559981	116225	-140485437	0.25
5154	-559981	2730	-94375654	1
5154	-559981	23097	-111137304	0.2
5154	-559981	2957	-81687936	0.333333
5154	-559981	1476	-45196756	0.5
5154	-559981	23476	-15443854	0.5
5154	-559981	22878	-29523591	0.5
5154	-559981	10449	-47340751	0.5
5154	-559981	116068	-89825901	0.2
5154	-559981	320	-72287775	0.25
5154	-559981	124590	-72919858	0.5
5154	-559981	144699	-1703831	1
5154	-559981	23245	-119450018	0.25
5154	-559981	1459	-58232282	0.25
5154	-559981	126669	-154475026	0.333333
5154	-559981	252995	-33336914	1
5154	-559981	254531	-34659895	0.333333
5154	-559981	221468	-37226172	0.25
5154	-559981	221914	-99775549	0.333333
5154	-559981	10455	-4136267	0.25
5154	-559981	333926	-113258450	0.5
5154	-559981	22800	-14380881	0.5
5154	-559981	4356	-41911055	0.5
5154	-559981	143686	-94964746	0.333333
5154	-559981	3417	-209119947	0.5
5154	-559981	51020	-125623782	0.5
5154	-559981	339122	-128841320	0.333333
5154	-559981	1387	-3930621	1
5154	-559981	50861	-62285041	0.2
5154	-559981	10732	-61493615	0.333333
5154	-559981	25912	-154193773	0.333333
5154	-559981	338761	-49731471	1
5154	-559981	100533496	-15467445	0.25
5154	-559981	2908	-142784150	0.2
5154	-559981	146760	-1929139	1
5154	-559981	30819	-103600111	0.5
5154	-559981	50865	-13153743	1
5154	-559981	26038	-6240694	1
5154	-559981	376267	-65439398	0.5
5154	-559981	1892	-135187408	0.5
5154	-559981	196993	-71408339	0.5
5154	-559981	23528	-200379686	0.333333
5154	-559981	10817	-41748143	0.333333
5154	-559981	10134	-152990379	0.2
5154	-559981	10188	-195622932	0.5
5154	-559981	4047	-47649238	0.2
5154	-559981	169714	-139138187	0.5
5154	-559981	347862	-778002	0.25
5154	-559981	387640	-21815111	0.2
5154	-559981	4641	-1389551	0.333333
5154	-559981	31	-35716559	0.2
5154	-559981	3068	-156722055	0.25
5154	-559981	2113	-128392751	0.25
5154	-559981	259197	-31561262	0.333333
5154	-559981	51316	-84031512	0.2
5154	-559981	114787	-176037631	0.333333
5154	-559981	29072	-47205967	0.333333
5154	-559981	2972	-105714722	0.5
5154	-559981	23774	-50221696	1
5154	-559981	51291	-19754976	0.333333
5154	-559981	1240	-108733594	1
5154	-559981	2539	-153776017	0.2
5154	-559981	10983	-77996563	1
5154	-559981	3972	-49520847	0.25
5154	-559981	23023	-129612841	0.25
5154	-559981	27347	-169104605	0.5
5154	-559981	4628	-8534579	0.25
5154	-559981	26147	-123631689	0.5
5154	-559981	267	-56459679	0.333333
5154	-559981	3141	-38339456	0.5
5154	-559981	2782	-1823056	0.25
5154	-559981	10235	-64512480	0.333333
5154	-559981	2615	-76381918	0.5
5154	-559981	10970	-106642213	1
5154	-559981	3339	-22264290	0.5
5154	-559981	144402	-39299920	0.333333
5154	-559981	3177	-66140119	0.333333
5154	-559981	10612	-6495952	0.5
5154	-559981	1508	-11726159	1
5154	-559981	51171	-49340434	0.333333
5154	-559981	25861	-117268236	0.5
5154	-559981	4780	-178129359	0.5
5154	-559981	402415	-100184398	0.5
5154	-559981	4212	-37391062	1
5154	-559981	121274	-48745352	0.2
5154	-559981	4850	-135195375	0.333333
5154	-559981	166968	-56248457	1
5154	-559981	27113	-47734951	0.2
5154	-559981	283987	-72969400	0.5
5154	-559981	10966	-80657098	0.25
5154	-559981	10140	-48944215	0.333333
5154	-559981	3219	-46704335	1
5154	-559981	4129	-43742221	0.5
5154	-559981	2653	-81130480	0.2
5154	-559981	1656	-118662315	1
5154	-559981	10476	-73043574	0.25
5154	-559981	197358	-3627905	1
5154	-559981	30008	-65640905	0.2
5154	-559981	23313	-45637150	0.25
5154	-559981	2961	-30515947	1
5154	-559981	27031	-132441803	0.5
5154	-559981	152877	-1686379	0.5
5154	-559981	1611	-10761887	0.2
5154	-559981	51149	-179286340	0.25
5154	-559981	145407	-58619457	1
5154	-559981	222068	-44622394	0.333333
5154	-559981	3957	-37976524	0.333333
5154	-559981	26512	-52027775	0.25
5154	-559981	3459	-137541067	0.5
5154	-559981	43	-100494148	0.25
5154	-559981	11189	-151689544	0.2
5154	-559981	23303	-29121110	0.5
5154	-559981	5089	-32158463	0.2
5154	-559981	1021	-92463731	1
5154	-559981	10001	-71067907	0.333333
5154	-559981	10045	-6768023	0.333333
5154	-559981	10048	-13712296	0.25
2962	-6393791	10785	-44300042	0.25
2962	-6393791	158358	-6008503	0.25
49856	-3567171	340061	-138862631	0.5
49856	-3567171	197131	-43398786	0.2
79651	-74498009	10950	-18985768	0.5
79651	-74498009	102724594	-44528216	0.25
79651	-74498009	219654	-81205883	0.2
79651	-74498009	1382	-156676034	0.333333
79651	-74498009	27351	-42017561	0.25
79651	-74498009	157574	-28348335	0.2
79651	-74498009	100996939	-89445452	0.25
79651	-74498009	5073	-14724628	0.2
79651	-74498009	10061	-150924960	0.25
79651	-74498009	55223	-33648171	0.333333
79651	-74498009	144717	-111807425	0.333333
79651	-74498009	51306	-137369302	0.333333
79651	-74498009	55658	-663733	0.5
79651	-74498009	23129	-129326082	0.5
79651	-74498009	5493	-4987636	0.2
79651	-74498009	11224	-127624740	0.25
79651	-74498009	57513	-73512164	0.25
79651	-74498009	22800	-14380881	0.333333
79651	-74498009	55666	-79604679	0.25
79651	-74498009	10580	-97321677	0.333333
79651	-74498009	25942	-75748624	0.2
79651	-74498009	3417	-209119947	0.333333
79651	-74498009	339122	-128841320	0.25
79651	-74498009	28962	-108396441	0.25
79651	-74498009	2187	-14891691	0.25
79651	-74498009	50861	-62285041	0.2
79651	-74498009	2746	-88854824	0.2
79651	-74498009	55262	-99756844	0.25
79651	-74498009	2077	-42759816	0.333333
79651	-74498009	28514	-170600197	0.333333
79651	-74498009	56882	-151032625	0.333333
79651	-74498009	171568	-41941052	0.2
79651	-74498009	64115	-73533837	0.333333
79651	-74498009	1788	-25475592	0.333333
79651	-74498009	57827	-31629049	0.25
79651	-74498009	2686	-33461161	0.5
79651	-74498009	26278	-23950182	0.2
79651	-74498009	51715	-57087186	0.25
79651	-74498009	6603	-61920589	0.25
79651	-74498009	10396	-42659622	0.5
79651	-74498009	5893	-1099707	0.333333
79651	-74498009	3766	-160040551	0.5
79651	-74498009	5861	-65357935	0.333333
79651	-74498009	55715	-57520885	0.2
79651	-74498009	5130	-196015123	0.333333
79651	-74498009	2972	-105767829	0.25
79651	-74498009	196483	-5148321	0.5
79651	-74498009	51291	-19754976	0.25
79651	-74498009	162	-29785072	0.2
79651	-74498009	57556	-115911122	0.5
79651	-74498009	79443	-46037816	0.5
79651	-74498009	54892	-158498022	0.2
79651	-74498009	163859	-226187566	0.2
79651	-74498009	663	-59981929	0.25
79651	-74498009	10235	-64513428	0.5
79651	-74498009	3339	-22264290	0.333333
79651	-74498009	7566	-11901258	0.2
79651	-74498009	580	-215674935	0.333333
79651	-74498009	7280	-3158283	0.333333
79651	-74498009	2302	-74137880	0.2
79651	-74498009	55971	-98030927	0.333333
79651	-74498009	258010	-22851763	0.25
79651	-74498009	7855	-208634643	0.2
79651	-74498009	27238	-48980651	0.25
79651	-74498009	10140	-48944215	0.333333
79651	-74498009	30008	-65640905	0.2
79651	-74498009	23313	-45637150	0.2
79651	-74498009	27031	-132441803	0.333333
79651	-74498009	57678	-113944037	0.5
79651	-74498009	5695	-127178252	0.2
79651	-74498009	54984	-10697909	0.333333
79651	-74498009	55284	-74791645	0.25
79651	-74498009	64225	-38604619	0.25
79651	-74498009	54517	-105163205	0.333333
79651	-74498009	1019	-58146730	0.2
79651	-74498009	10044	-130534148	0.5
79651	-74498009	10045	-6768023	0.333333
121665	-121342655	1130	-236047508	0.2
11144	-38966701	101060200	-133707559	1
11144	-38966701	10240	-41345847	0.333333
11144	-38966701	10135	-105926138	0.25
11144	-38966701	10602	-37900010	1
5740	-48185207	2702	-147245966	0.25
5740	-48185207	23001	-85888044	0.25
5740	-48185207	1482	-172662815	0.2
5740	-48185207	2201	-127874235	0.2
5740	-48185207	1902	-113800865	0.2
5740	-48185207	23231	-25865435	0.25
5740	-48185207	22807	-214015558	0.25
5740	-48185207	56917	-47925990	0.25
